시트,부품,역할,관측수,geom_kg,원소재min,원소재max,가공비,치수일관,geom목록
중앙정밀 (2),MJU66936613,제작동관,1,0.0666,504,504,114,True,[0.0666]
중앙정밀 (2),MJU66936614,제작동관,1,0.0065,49,49,38,True,[0.0065]
중앙정밀 (2),MJU66936615,제작동관,1,0.011,85,85,42,True,[0.011]
중앙정밀 (2),MJU66960904,제작동관,1,0.0192,250,250,92,True,[0.0192]
중앙정밀 (2),MJU66960906,제작동관,1,0.0279,363,363,122,True,[0.0279]
중앙정밀 (2),MJU66965301,제작동관,1,0.0547,415,415,122,True,[0.0547]
중앙정밀 (2),MJU66965302,제작동관,1,0.0468,602,602,136,True,[0.0468]
중앙정밀 (2),MJU66967901,제작동관,1,0.0232,175,175,84,True,[0.0232]
중앙정밀 (2),MJU66967902,제작동관,1,0.0198,255,255,89,True,[0.0198]
중앙정밀 (2),MJU66967903,제작동관,1,0.0227,292,292,93,True,[0.0227]
중앙정밀 (2),MJU66968001,제작동관,1,0.0266,201,201,86,True,[0.0266]
중앙정밀 (2),MJU66968101,제작동관,1,0.0203,156,156,106,True,[0.0203]
중앙정밀 (2),MJU66968102,제작동관,1,0.0175,228,228,111,True,[0.0175]
중앙정밀 (2),MJU66968201,제작동관,1,0.0324,248,248,114,True,[0.0324]
중앙정밀 (2),Pad,사급부품,1,0.0,450,450,0,True,[]
중앙정밀 (2),RAC30599303,용접봉,27,0.0,21100,21100,199,True,[]
중앙정밀 (2),방습재,사급부품,1,0.0,90,90,0,True,[]
중앙정밀 (2),비닐,사급부품,1,0.0,510,510,0,True,[]
중앙정밀 (2),컷팅,제작동관,3,0.0193,228,309,20,False,"[0.0185, 0.0193, 0.0251]"
케이비 (2),3H01582E,사급부품,1,0.0,28,28,0,True,[]
케이비 (2),4010AR3071N,사급부품,1,0.0,440,440,0,True,[]
케이비 (2),4930A20053B,사급부품,2,0.0,35,35,0,True,[]
케이비 (2),4A00114D,사급부품,3,0.0,685,685,0,True,[]
케이비 (2),4A00114E,사급부품,4,0.0,716,716,0,True,[]
케이비 (2),4A00114F,사급부품,1,0.0,685,685,0,True,[]
케이비 (2),4A00742A,사급부품,1,0.0,232,232,0,True,[]
케이비 (2),4H00049A,사급부품,1,0.0,161,161,0,True,[]
케이비 (2),5014A30014B,사급부품,1,0.0,519,519,0,True,[]
케이비 (2),5210A20895B,사급부품,3,0.0,220,220,0,True,[]
케이비 (2),5210A22034U,제작동관,1,0.008,62,62,40,True,[0.008]
케이비 (2),5210A22409A,사급부품,6,0.0,56,56,0,True,[]
케이비 (2),5210A22409B,사급부품,6,0.0,67,67,0,True,[]
케이비 (2),5210A22409C,사급부품,1,0.0,61,61,0,True,[]
케이비 (2),5210A22520B,제작동관,1,0.0096,144,144,61,True,[0.0096]
케이비 (2),5210A22840A,사급부품,1,0.0,107,107,0,True,[]
케이비 (2),5210A23376A,제작동관,1,0.023,174,174,84,True,[0.023]
케이비 (2),5210A26663A,제작동관,1,0.009,69,69,81,True,[0.009]
케이비 (2),5210A26663B,제작동관,1,0.0119,91,91,83,True,[0.0119]
케이비 (2),5210A26663C,제작동관,1,0.0048,37,37,46,True,[0.0048]
케이비 (2),5210A26795A,제작동관,1,0.0094,72,72,81,True,[0.0094]
케이비 (2),5210A26795B,제작동관,1,0.0091,69,69,81,True,[0.0091]
케이비 (2),5210A26795C,제작동관,1,0.0086,66,66,47,True,[0.0086]
케이비 (2),5210A26795D,제작동관,1,0.011,85,85,82,True,[0.011]
케이비 (2),5210A26795E,제작동관,1,0.0114,88,88,82,True,[0.0114]
케이비 (2),5210A26795F,제작동관,1,0.0125,96,96,83,True,[0.0125]
케이비 (2),5210A26860A,제작동관,1,0.013,205,205,94,True,[0.013]
케이비 (2),5210A26861A,제작동관,1,0.0106,167,167,91,True,[0.0106]
케이비 (2),5210A26862A,제작동관,1,0.0112,177,177,91,True,[0.0112]
케이비 (2),5210A26863A,제작동관,1,0.0137,216,216,95,True,[0.0137]
케이비 (2),5210A26864A,제작동관,1,0.0098,154,154,90,True,[0.0098]
케이비 (2),5210A31545A,제작동관,1,0.0118,91,91,79,True,[0.0118]
케이비 (2),5210A31624A,제작동관,1,0.0096,76,76,84,True,[0.0096]
케이비 (2),5210A31625A,제작동관,1,0.0056,45,45,57,True,[0.0056]
케이비 (2),5210A31626A,제작동관,1,0.0069,55,55,58,True,[0.0069]
케이비 (2),5210A31627A,제작동관,2,0.0153,121,142,87,False,"[0.0153, 0.0179]"
케이비 (2),5210A31629A,제작동관,1,0.0048,60,60,48,True,[0.0048]
케이비 (2),5210A31630A,제작동관,1,0.0133,168,168,91,True,[0.0133]
케이비 (2),5210A31631A,제작동관,1,0.0111,140,140,89,True,[0.0111]
케이비 (2),5224A20005D,사급부품,1,0.0,6195,6195,0,True,[]
케이비 (2),5224A20005H,사급부품,1,0.0,682,682,0,True,[]
케이비 (2),5224A20005J,사급부품,2,0.0,1008,1008,0,True,[]
케이비 (2),5256A30003C,사급부품,2,0.0,1453,1453,0,True,[]
케이비 (2),5256A30003D,사급부품,1,0.0,1598,1598,0,True,[]
케이비 (2),5256A30003U,사급부품,2,0.0,927,2060,0,True,[]
케이비 (2),5410A30055S,사급부품,4,0.0,67,68,0,True,[]
케이비 (2),BCUP6-1.4*9.6 2%용접링,용접봉,9,0.0,17,17,67,True,[]
케이비 (2),MEG65680001,사급부품,4,0.0,44,44,0,True,[]
케이비 (2),MEG65798801,사급부품,4,0.0,128,134,0,True,[]
케이비 (2),MFZ62721710,사급부품,1,0.0,251,251,0,True,[]
케이비 (2),MJU00695801,제작동관,1,0.1026,1556,1556,206,True,[0.1026]
케이비 (2),MJU00697601,제작동관,1,0.096,1456,1456,198,True,[0.096]
케이비 (2),MJU00698701,제작동관,1,0.0361,564,564,124,True,[0.0361]
케이비 (2),MJU00698901,제작동관,1,0.0348,537,537,105,True,[0.0348]
케이비 (2),MJU00699101,제작동관,1,0.0674,1039,1039,144,True,[0.0674]
케이비 (2),MJU00702201,제작동관,1,0.0471,688,688,149,True,[0.0471]
케이비 (2),MJU00702203,제작동관,1,0.0732,1076,1076,179,True,[0.0732]
케이비 (2),MJU00702204,제작동관,1,0.0956,1394,1394,189,True,[0.0956]
케이비 (2),MJU00702206,제작동관,1,0.0641,943,943,168,True,[0.0641]
케이비 (2),MJU00702207,제작동관,1,0.1586,2311,2311,265,True,[0.1586]
케이비 (2),MJU00702208,제작동관,1,0.0615,905,905,148,True,[0.0615]
케이비 (2),MJU00702209,제작동관,1,0.1546,2253,2253,243,True,[0.1546]
케이비 (2),MJU00702501,제작동관,1,0.0431,629,629,144,True,[0.0431]
케이비 (2),MJU00702502,제작동관,1,0.0431,629,629,144,True,[0.0431]
케이비 (2),MJU00702503,제작동관,1,0.0536,782,782,157,True,[0.0536]
케이비 (2),MJU00702504,제작동관,1,0.0536,782,782,157,True,[0.0536]
케이비 (2),MJU00722805,제작동관,1,0.041,623,623,126,True,[0.041]
케이비 (2),MJU00722808,제작동관,1,0.257,3930,3930,460,True,[0.257]
케이비 (2),MJU00722811,제작동관,1,0.1868,2861,2861,383,True,[0.1868]
케이비 (2),MJU00722812,제작동관,1,0.1231,1883,1883,276,True,[0.1231]
케이비 (2),MJU00722813,제작동관,1,0.0323,494,494,79,True,[0.0323]
케이비 (2),MJU00722814,제작동관,1,0.0826,1265,1265,180,True,[0.0826]
케이비 (2),MJU00732401,제작동관,1,0.0121,195,195,93,True,[0.0121]
케이비 (2),MJU00732801,제작동관,1,0.2092,3361,3361,387,True,[0.2092]
케이비 (2),MJU00732901,제작동관,1,0.0863,1363,1363,202,True,[0.0863]
케이비 (2),MJU00734301,제작동관,1,0.2102,3377,3377,388,True,[0.2102]
케이비 (2),MJU00734401,제작동관,1,0.1025,1618,1618,223,True,[0.1025]
케이비 (2),MJU00743301,제작동관,1,0.075,1205,1205,157,True,[0.075]
케이비 (2),MJU00743601,제작동관,1,0.0342,550,550,103,True,[0.0342]
케이비 (2),MJU007883001,제작동관,1,0.0224,448,448,142,True,[0.0224]
케이비 (2),MJU00788302,제작동관,1,0.0049,98,98,46,True,[0.0049]
케이비 (2),MJU00788303,제작동관,1,0.0063,127,127,66,True,[0.0063]
케이비 (2),MJU00788304,제작동관,1,0.0102,204,204,89,True,[0.0102]
케이비 (2),MJU00788305,제작동관,1,0.0094,187,187,87,True,[0.0094]
케이비 (2),MJU00788401,제작동관,1,0.0092,185,185,90,True,[0.0092]
케이비 (2),MJU00788402,제작동관,1,0.0149,299,299,150,True,[0.0149]
케이비 (2),MJU00788403,제작동관,1,0.0093,186,186,107,True,[0.0093]
케이비 (2),MJU00788404,제작동관,1,0.0131,263,263,130,True,[0.0131]
케이비 (2),MJU00788405,제작동관,1,0.0128,255,255,112,True,[0.0128]
케이비 (2),MJU007888201,제작동관,1,0.0088,176,176,72,True,[0.0088]
케이비 (2),MJU30588601,제작동관,2,0.0088,70,264,96,False,"[0.0088, 0.0348]"
케이비 (2),MJU30588701,제작동관,1,0.0057,45,45,76,True,[0.0057]
케이비 (2),MJU30588801,제작동관,1,0.0083,66,66,95,True,[0.0083]
케이비 (2),MJU30588901,제작동관,2,0.0043,26,34,58,False,"[0.0033, 0.0043]"
케이비 (2),MJU30589001,제작동관,1,0.0317,240,240,130,True,[0.0317]
케이비 (2),MJU37361117,제작동관,2,0.0296,372,451,129,False,"[0.0296, 0.0304]"
케이비 (2),MJU37361316,제작동관,1,0.027,205,205,91,True,[0.027]
케이비 (2),MJU37361317,제작동관,1,0.0251,190,190,89,True,[0.0251]
케이비 (2),MJU37361320,제작동관,1,0.0219,166,166,87,True,[0.0219]
케이비 (2),MJU37361321,제작동관,1,0.0528,400,400,142,True,[0.0528]
케이비 (2),MJU37499501,제작동관,1,0.0107,82,82,67,True,[0.0107]
케이비 (2),MJU38274201,제작동관,1,0.0108,83,83,67,True,[0.0108]
케이비 (2),MJU38274202,제작동관,1,0.0115,89,89,85,True,[0.0115]
케이비 (2),MJU38274203,제작동관,1,0.011,85,85,85,True,[0.011]
케이비 (2),MJU38274204,제작동관,1,0.011,85,85,85,True,[0.011]
케이비 (2),MJU41490401,제작동관,1,0.0316,242,242,99,True,[0.0316]
케이비 (2),MJU41942216,제작동관,1,0.6347,12693,12693,1209,True,[0.6347]
케이비 (2),MJU42239001,제작동관,1,0.0424,321,321,121,True,[0.0424]
케이비 (2),MJU42239004,제작동관,1,0.1413,1071,1071,223,True,[0.1413]
케이비 (2),MJU42911802,제작동관,1,0.0131,100,100,58,True,[0.0131]
케이비 (2),MJU42912201,제작동관,1,0.071,538,538,159,True,[0.071]
케이비 (2),MJU42938606,제작동관,1,0.0266,204,204,129,True,[0.0266]
케이비 (2),MJU42948301,제작동관,1,0.007,54,54,45,True,[0.007]
케이비 (2),MJU47146601,제작동관,2,0.0095,73,120,67,False,"[0.0094, 0.0095]"
케이비 (2),MJU47146602,제작동관,2,0.0112,87,144,85,True,[0.0112]
케이비 (2),MJU47146603,제작동관,1,0.0112,144,144,82,True,[0.0112]
케이비 (2),MJU47147501,제작동관,1,0.0954,1196,1196,248,True,[0.0954]
케이비 (2),MJU47213201,제작동관,1,0.0171,129,129,52,True,[0.0171]
케이비 (2),MJU47941706,제작동관,1,0.2425,3796,3796,406,True,[0.2425]
케이비 (2),MJU54398201,제작동관,1,0.1128,853,853,225,True,[0.1128]
케이비 (2),MJU57271806,제작동관,1,0.0054,88,88,48,True,[0.0054]
케이비 (2),MJU60436406,제작동관,2,0.0284,350,422,90,False,"[0.0284, 0.029]"
케이비 (2),MJU60436412,제작동관,1,0.0806,609,609,144,True,[0.0806]
케이비 (2),MJU60436413,제작동관,1,0.029,422,422,90,True,[0.029]
케이비 (2),MJU60436608,제작동관,1,0.1229,929,929,193,True,[0.1229]
케이비 (2),MJU60436609,제작동관,1,0.1936,1464,1464,264,True,[0.1936]
케이비 (2),MJU60436625,제작동관,1,0.1045,790,790,180,True,[0.1045]
케이비 (2),MJU60436626,제작동관,1,0.2069,1564,1564,290,True,[0.2069]
케이비 (2),MJU61356001,제작동관,1,0.0497,382,382,126,True,[0.0497]
케이비 (2),MJU61380001,제작동관,1,0.04,318,318,80,True,[0.04]
케이비 (2),MJU61380201,제작동관,1,0.0558,443,443,92,True,[0.0558]
케이비 (2),MJU61380401,제작동관,1,0.0558,443,443,92,True,[0.0558]
케이비 (2),MJU61380501,제작동관,1,0.0717,569,569,103,True,[0.0717]
케이비 (2),MJU61382801,제작동관,1,0.0837,664,664,112,True,[0.0837]
케이비 (2),MJU61382901,제작동관,1,0.1024,813,813,125,True,[0.1024]
케이비 (2),MJU61387701,제작동관,1,0.04,318,318,80,True,[0.04]
케이비 (2),MJU61391901,제작동관,1,0.0888,672,672,136,True,[0.0888]
케이비 (2),MJU61722001,제작동관,1,0.0096,73,73,62,True,[0.0096]
케이비 (2),MJU61722101,제작동관,1,0.0077,61,61,88,True,[0.0077]
케이비 (2),MJU61884601,제작동관,1,0.0132,196,196,93,True,[0.0132]
케이비 (2),MJU61926701,제작동관,1,0.0513,388,388,112,True,[0.0513]
케이비 (2),MJU61926801,제작동관,1,0.0618,468,468,170,True,[0.0618]
케이비 (2),MJU61926802,제작동관,1,0.0398,301,301,138,True,[0.0398]
케이비 (2),MJU61940002,제작동관,1,0.1348,1667,1667,267,True,[0.1348]
케이비 (2),MJU61940004,제작동관,1,0.0352,266,266,82,True,[0.0352]
케이비 (2),MJU61940501,제작동관,1,0.0083,63,63,37,True,[0.0083]
케이비 (2),MJU61940601,제작동관,1,0.033,250,250,71,True,[0.033]
케이비 (2),MJU61940701,제작동관,2,0.0138,102,104,82,False,"[0.0134, 0.0138]"
케이비 (2),MJU61942801,제작동관,2,0.0036,28,46,42,True,[0.0036]
케이비 (2),MJU61942802,제작동관,2,0.007,51,53,43,False,"[0.0067, 0.007]"
케이비 (2),MJU61942901,제작동관,2,0.0204,252,408,103,True,[0.0204]
케이비 (2),MJU61949501,제작동관,1,0.023,358,358,138,True,[0.023]
케이비 (2),MJU61949502,제작동관,1,0.0239,373,373,139,True,[0.0239]
케이비 (2),MJU61987003,제작동관,1,0.2212,2784,2784,330,True,[0.2212]
케이비 (2),MJU62012001,제작동관,1,0.0591,448,448,126,True,[0.0591]
케이비 (2),MJU62012005,제작동관,1,0.0099,76,76,64,True,[0.0099]
케이비 (2),MJU62066801,제작동관,1,0.0381,288,288,115,True,[0.0381]
케이비 (2),MJU62096501,제작동관,1,0.0057,86,86,48,True,[0.0057]
케이비 (2),MJU62287006,제작동관,1,0.1402,1059,1059,207,True,[0.1402]
케이비 (2),MJU62287008,제작동관,1,0.1072,1832,1832,262,True,[0.1072]
케이비 (2),MJU62287516,제작동관,1,0.0246,378,378,72,True,[0.0246]
케이비 (2),MJU62356410,제작동관,1,0.0135,201,201,74,True,[0.0135]
케이비 (2),MJU62356412,제작동관,1,0.0076,116,116,67,True,[0.0076]
케이비 (2),MJU62360301,제작동관,1,0.0293,232,232,213,True,[0.0293]
케이비 (2),MJU62360401,제작동관,1,0.0293,232,232,238,True,[0.0293]
케이비 (2),MJU62360501,제작동관,1,0.0293,232,232,238,True,[0.0293]
케이비 (2),MJU62360601,제작동관,1,0.0304,241,241,238,True,[0.0304]
케이비 (2),MJU62390701,제작동관,2,0.0853,644,1303,219,False,"[0.0853, 0.0857]"
케이비 (2),MJU62393501,제작동관,1,0.0293,232,232,225,True,[0.0293]
케이비 (2),MJU62393601,제작동관,1,0.0293,232,232,225,True,[0.0293]
케이비 (2),MJU62393806,제작동관,1,0.0868,658,658,185,True,[0.0868]
케이비 (2),MJU62406601,제작동관,1,0.0164,124,124,62,True,[0.0164]
케이비 (2),MJU62406703,제작동관,1,0.0139,107,107,67,True,[0.0139]
케이비 (2),MJU62490101,제작동관,1,0.05,397,397,99,True,[0.05]
케이비 (2),MJU62490201,제작동관,1,0.051,405,405,100,True,[0.051]
케이비 (2),MJU62490301,제작동관,1,0.0503,399,399,99,True,[0.0503]
케이비 (2),MJU62490401,제작동관,1,0.0504,400,400,99,True,[0.0504]
케이비 (2),MJU62609101,제작동관,1,0.1098,872,872,130,True,[0.1098]
케이비 (2),MJU62692001,제작동관,1,0.0588,446,446,100,True,[0.0588]
케이비 (2),MJU62788805,제작동관,1,0.0615,489,489,202,True,[0.0615]
케이비 (2),MJU62788806,제작동관,1,0.0615,489,489,202,True,[0.0615]
케이비 (2),MJU62788807,제작동관,1,0.0615,489,489,202,True,[0.0615]
케이비 (2),MJU62788808,제작동관,1,0.0615,489,489,202,True,[0.0615]
케이비 (2),MJU62788809,제작동관,1,0.0615,489,489,214,True,[0.0615]
케이비 (2),MJU62788810,제작동관,1,0.0615,489,489,214,True,[0.0615]
케이비 (2),MJU62792001,제작동관,1,0.0881,666,666,186,True,[0.0881]
케이비 (2),MJU62792003,제작동관,1,0.0911,1560,1560,254,True,[0.0911]
케이비 (2),MJU62792301,제작동관,1,0.0916,692,692,191,True,[0.0916]
케이비 (2),MJU62792304,제작동관,1,0.0992,1696,1696,268,True,[0.0992]
케이비 (2),MJU62823101,사급부품,3,0.0,757,757,0,True,[]
케이비 (2),MJU62841603,제작동관,1,0.0239,181,181,76,True,[0.0239]
케이비 (2),MJU62866401,제작동관,1,0.0084,130,130,51,True,[0.0084]
케이비 (2),MJU62866402,제작동관,1,0.0066,103,103,49,True,[0.0066]
케이비 (2),MJU62912101,제작동관,1,0.096,727,727,141,True,[0.096]
케이비 (2),MJU62915301,제작동관,1,0.1994,1507,1507,209,True,[0.1994]
케이비 (2),MJU62915302,제작동관,1,0.1855,1403,1403,200,True,[0.1855]
케이비 (2),MJU62918101,제작동관,1,0.0493,610,610,112,True,[0.0493]
케이비 (2),MJU62918102,제작동관,1,0.0375,464,464,97,True,[0.0375]
케이비 (2),MJU62921203,제작동관,1,0.0255,392,392,100,True,[0.0255]
케이비 (2),MJU62921204,제작동관,1,0.0285,438,438,104,True,[0.0285]
케이비 (2),MJU62922201,제작동관,1,0.0135,104,104,84,True,[0.0135]
케이비 (2),MJU62987402,제작동관,1,0.0103,151,151,72,True,[0.0103]
케이비 (2),MJU62989201,제작동관,1,0.0113,87,87,88,True,[0.0113]
케이비 (2),MJU62993517,제작동관,1,0.0186,141,141,70,True,[0.0186]
케이비 (2),MJU62993518,제작동관,1,0.0196,148,148,88,True,[0.0196]
케이비 (2),MJU62993519,제작동관,1,0.0196,148,148,88,True,[0.0196]
케이비 (2),MJU62993520,제작동관,1,0.0225,171,171,90,True,[0.0225]
케이비 (2),MJU62993521,제작동관,1,0.0259,196,196,92,True,[0.0259]
케이비 (2),MJU62993522,제작동관,1,0.0295,223,223,95,True,[0.0295]
케이비 (2),MJU62993523,제작동관,1,0.0259,196,196,92,True,[0.0259]
케이비 (2),MJU62993524,제작동관,1,0.0225,171,171,90,True,[0.0225]
케이비 (2),MJU62993607,제작동관,1,0.007,54,54,45,True,[0.007]
케이비 (2),MJU63000401,제작동관,1,0.0132,101,101,131,True,[0.0132]
케이비 (2),MJU63000402,제작동관,1,0.0103,79,79,95,True,[0.0103]
케이비 (2),MJU63000403,제작동관,1,0.0145,111,111,132,True,[0.0145]
케이비 (2),MJU63009001,제작동관,1,0.0977,1405,1405,224,True,[0.0977]
케이비 (2),MJU63009002,제작동관,1,0.1078,827,827,181,True,[0.1078]
케이비 (2),MJU63009004,제작동관,1,0.0937,1391,1391,230,True,[0.0937]
케이비 (2),MJU63010004,제작동관,1,0.013,100,100,67,True,[0.013]
케이비 (2),MJU63010005,제작동관,1,0.0137,105,105,84,True,[0.0137]
케이비 (2),MJU63010006,제작동관,1,0.0155,120,120,85,True,[0.0155]
케이비 (2),MJU63037001,제작동관,1,0.0257,194,194,78,True,[0.0257]
케이비 (2),MJU63082505,제작동관,1,0.0152,115,115,68,True,[0.0152]
케이비 (2),MJU63083401,제작동관,1,0.1127,854,854,169,True,[0.1127]
케이비 (2),MJU63083601,제작동관,1,0.0206,301,301,85,True,[0.0206]
케이비 (2),MJU63083701,제작동관,1,0.0186,273,273,83,True,[0.0186]
케이비 (2),MJU63156703,제작동관,1,0.0513,389,389,101,True,[0.0513]
케이비 (2),MJU63208001,제작동관,1,0.0381,288,288,156,True,[0.0381]
케이비 (2),MJU63209804,제작동관,1,0.1808,1367,1367,224,True,[0.1808]
케이비 (2),MJU63337501,제작동관,1,0.013,100,100,86,True,[0.013]
케이비 (2),MJU63406104,제작동관,1,0.0096,140,140,55,True,[0.0096]
케이비 (2),MJU63406917,제작동관,1,0.0224,322,322,101,True,[0.0224]
케이비 (2),MJU63406929,제작동관,1,0.0224,327,327,102,True,[0.0224]
케이비 (2),MJU63407202,제작동관,1,0.0073,58,58,44,True,[0.0073]
케이비 (2),MJU63407203,제작동관,1,0.0077,61,61,73,True,[0.0077]
케이비 (2),MJU63407204,제작동관,1,0.0138,110,110,65,True,[0.0138]
케이비 (2),MJU63407205,제작동관,1,0.0104,83,83,75,True,[0.0104]
케이비 (2),MJU63407212,제작동관,1,0.0111,175,175,91,True,[0.0111]
케이비 (2),MJU63407306,제작동관,2,0.008,101,145,53,False,"[0.008, 0.0092]"
케이비 (2),MJU63429401,제작동관,1,0.0131,101,101,84,True,[0.0131]
케이비 (2),MJU63429402,제작동관,1,0.0115,89,89,83,True,[0.0115]
케이비 (2),MJU63429403,제작동관,1,0.0108,83,83,65,True,[0.0108]
케이비 (2),MJU63429404,제작동관,1,0.0115,89,89,83,True,[0.0115]
케이비 (2),MJU63429405,제작동관,1,0.0133,103,103,84,True,[0.0133]
케이비 (2),MJU63429801,제작동관,1,0.0694,525,525,133,True,[0.0694]
케이비 (2),MJU63436501,제작동관,1,0.0182,140,140,87,True,[0.0182]
케이비 (2),MJU63436601,제작동관,1,0.0986,747,747,159,True,[0.0986]
케이비 (2),MJU63447303,제작동관,1,0.0369,567,567,136,True,[0.0369]
케이비 (2),MJU63467701,제작동관,1,0.0437,640,640,113,True,[0.0437]
케이비 (2),MJU63479112,제작동관,1,0.0674,510,510,131,True,[0.0674]
케이비 (2),MJU63479302,제작동관,1,0.0089,67,67,59,True,[0.0089]
케이비 (2),MJU63480401,제작동관,1,0.0078,62,62,186,True,[0.0078]
케이비 (2),MJU63480402,제작동관,1,0.0104,82,82,188,True,[0.0104]
케이비 (2),MJU63509602,제작동관,1,0.0457,346,346,174,True,[0.0457]
케이비 (2),MJU63509916,제작동관,2,0.0081,64,66,83,False,"[0.0081, 0.0083]"
케이비 (2),MJU63509917,제작동관,2,0.0075,60,61,82,False,"[0.0075, 0.0076]"
케이비 (2),MJU63509918,제작동관,2,0.0069,55,57,82,False,"[0.0069, 0.0071]"
케이비 (2),MJU63509919,제작동관,2,0.0068,54,56,65,False,"[0.0068, 0.007]"
케이비 (2),MJU63509920,제작동관,2,0.0069,54,55,82,False,"[0.0068, 0.0069]"
케이비 (2),MJU63510701,제작동관,1,0.0182,145,145,116,True,[0.0182]
케이비 (2),MJU63510702,제작동관,1,0.0156,124,124,131,True,[0.0156]
케이비 (2),MJU63512601,사급부품,1,0.0,805,805,0,True,[]
케이비 (2),MJU63512607,사급부품,1,0.0,1348,1348,0,True,[]
케이비 (2),MJU63526201,제작동관,2,0.0152,233,233,96,True,[0.0152]
케이비 (2),MJU63526202,제작동관,2,0.0169,260,260,99,True,[0.0169]
케이비 (2),MJU63526203,제작동관,2,0.0176,271,271,100,True,[0.0176]
케이비 (2),MJU63526204,제작동관,2,0.0176,271,271,100,True,[0.0176]
케이비 (2),MJU63526205,제작동관,2,0.0176,271,271,100,True,[0.0176]
케이비 (2),MJU63526206,제작동관,2,0.0209,322,322,104,True,[0.0209]
케이비 (2),MJU63548430,제작동관,2,0.0215,170,254,123,False,"[0.0186, 0.0215]"
케이비 (2),MJU63548431,제작동관,2,0.0216,172,256,106,False,"[0.0187, 0.0216]"
케이비 (2),MJU63548432,제작동관,2,0.0151,120,179,117,False,"[0.0131, 0.0151]"
케이비 (2),MJU63548433,제작동관,1,0.0215,287,287,126,True,[0.0215]
케이비 (2),MJU63548434,제작동관,1,0.0216,289,289,109,True,[0.0216]
케이비 (2),MJU63548435,제작동관,1,0.0151,202,202,119,True,[0.0151]
케이비 (2),MJU63616501,제작동관,1,0.0086,66,66,71,True,[0.0086]
케이비 (2),MJU63616504,제작동관,1,0.0068,52,52,48,True,[0.0068]
케이비 (2),MJU63616601,제작동관,1,0.0299,229,229,137,True,[0.0299]
케이비 (2),MJU63616605,제작동관,1,0.0281,216,216,113,True,[0.0281]
케이비 (2),MJU63616901,제작동관,2,0.0083,63,102,49,True,[0.0083]
케이비 (2),MJU63617301,제작동관,1,0.1315,996,996,165,True,[0.1315]
케이비 (2),MJU63648401,제작동관,1,0.0262,201,201,103,True,[0.0262]
케이비 (2),MJU63650905,제작동관,1,0.0147,117,117,121,True,[0.0147]
케이비 (2),MJU63650913,제작동관,1,0.0093,72,72,60,True,[0.0093]
케이비 (2),MJU63650915,제작동관,1,0.0094,71,71,60,True,[0.0094]
케이비 (2),MJU63706501,제작동관,2,0.0279,211,559,171,True,[0.0279]
케이비 (2),MJU63706901,제작동관,1,0.0415,508,508,145,True,[0.0415]
케이비 (2),MJU63711305,제작동관,1,0.0104,159,159,71,True,[0.0104]
케이비 (2),MJU63713901,제작동관,5,0.0102,78,82,89,False,"[0.0102, 0.0103, 0.0107]"
케이비 (2),MJU63714001,제작동관,2,0.0322,244,244,129,True,[0.0322]
케이비 (2),MJU63714003,제작동관,2,0.0319,242,399,141,True,[0.0319]
케이비 (2),MJU63714101,제작동관,2,0.016,121,200,107,True,[0.016]
케이비 (2),MJU63714102,제작동관,2,0.0139,106,174,115,True,[0.0139]
케이비 (2),MJU63748402,제작동관,1,0.0066,51,51,39,True,[0.0066]
케이비 (2),MJU63748409,제작동관,1,0.1228,930,930,203,True,[0.1228]
케이비 (2),MJU63748410,제작동관,1,0.0152,117,117,59,True,[0.0152]
케이비 (2),MJU63748506,사급부품,1,0.0,1923,1923,0,True,[]
케이비 (2),MJU63751002,제작동관,2,0.0156,118,312,62,True,[0.0156]
케이비 (2),MJU63751101,제작동관,1,0.0257,204,204,59,True,[0.0257]
케이비 (2),MJU63787801,제작동관,1,0.039,560,560,151,True,[0.039]
케이비 (2),MJU63908201,제작동관,2,0.1129,1421,1787,276,False,"[0.1129, 0.1136]"
케이비 (2),MJU63947901,제작동관,2,0.1203,1514,1944,306,False,"[0.1203, 0.1236]"
케이비 (2),MJU64032301,제작동관,1,0.014,111,111,70,True,[0.014]
케이비 (2),MJU64050301,제작동관,1,0.0175,132,132,53,True,[0.0175]
케이비 (2),MJU64050302,제작동관,1,0.0155,118,118,51,True,[0.0155]
케이비 (2),MJU64050303,제작동관,1,0.0896,678,678,196,True,[0.0896]
케이비 (2),MJU64067601,제작동관,1,0.0145,112,112,87,True,[0.0145]
케이비 (2),MJU64067602,제작동관,1,0.0136,105,105,86,True,[0.0136]
케이비 (2),MJU64067603,제작동관,1,0.0124,96,96,85,True,[0.0124]
케이비 (2),MJU64067604,제작동관,1,0.0122,94,94,85,True,[0.0122]
케이비 (2),MJU64067605,제작동관,1,0.0104,80,80,50,True,[0.0104]
케이비 (2),MJU64094801,제작동관,1,0.0068,53,53,45,True,[0.0068]
케이비 (2),MJU64094802,제작동관,1,0.0162,125,125,86,True,[0.0162]
케이비 (2),MJU64094803,제작동관,1,0.0141,109,109,84,True,[0.0141]
케이비 (2),MJU64094804,제작동관,1,0.0129,99,99,67,True,[0.0129]
케이비 (2),MJU64094805,제작동관,1,0.0141,109,109,84,True,[0.0141]
케이비 (2),MJU64094806,제작동관,1,0.0162,125,125,86,True,[0.0162]
케이비 (2),MJU64226404,제작동관,1,0.0332,251,251,91,True,[0.0332]
