code,kind,phi,thick,length,copper_unit_kg,nparts
MJU66481501,부품,4.76,0.65,852.0,0.063936,
MJU66481601,부품,4.76,0.65,864.0,0.064837,
MJU66481701,부품,4.76,0.65,864.0,0.064837,
MJU66481801,부품,4.76,0.65,864.0,0.064837,
MJU66481901,부품,4.76,0.65,864.0,0.064837,
MJU66482001,부품,4.76,0.65,864.0,0.064837,
MJU66482101,부품,4.76,0.65,864.0,0.064837,
MJU66482201,부품,4.76,0.65,864.0,0.064837,
MJU66482301,부품,4.76,0.65,864.0,0.064837,
MJU66482401,부품,4.76,0.65,689.0,0.051704,
MJU66482501,부품,4.76,0.65,689.0,0.051704,
MJU66482601,부품,4.76,0.65,689.0,0.051704,
MJU66482701,부품,4.76,0.65,689.0,0.051704,
MJU66483301,부품,15.88,0.95,188.0,0.074902,
MJU66483302,부품,15.88,0.95,107.0,0.04263,
MJU66483601,부품,7.0,0.65,92.7,0.010748,
MJU66486801,부품,4.76,0.65,821.0,0.06161,
MJU66486901,부품,4.76,0.65,833.0,0.06251,
MJU66487001,부품,4.76,0.65,833.0,0.06251,
MJU66487101,부품,4.76,0.65,833.0,0.06251,
MJU66487201,부품,4.76,0.65,833.0,0.06251,
MJU66487301,부품,4.76,0.65,833.0,0.06251,
MJU66487401,부품,4.76,0.65,833.0,0.06251,
MJU66487501,부품,4.76,0.65,833.0,0.06251,
MJU66487601,부품,4.76,0.65,833.0,0.06251,
MJU66487701,부품,4.76,0.65,658.0,0.049378,
MJU66487801,부품,4.76,0.65,658.0,0.049378,
MJU66487901,부품,4.76,0.65,658.0,0.049378,
MJU66488001,부품,4.76,0.65,658.0,0.049378,
MJU66489401,부품,6.35,0.65,266.0,0.027684,
MJU66489402,부품,6.35,0.65,134.0,0.013946,
MJU66489403,부품,9.52,0.65,212.0,0.034334,
MJU66489406,부품,6.35,0.65,294.0,0.030598,
MJU66489407,부품,6.35,0.65,145.0,0.015091,
MJU66489408,부품,9.52,0.65,214.0,0.034658,
MJU66493602,부품,12.7,0.75,317.0,0.079807,
MJU66493606,부품,12.7,0.75,306.0,0.077038,
MJU66493702,부품,12.7,0.75,932.0,0.234637,
MJU66493704,부품,12.7,0.75,932.0,0.234637,
MJU66494102,부품,9.52,0.65,412.0,0.066725,
MJU66494202,부품,12.7,0.75,302.0,0.076031,
MJU66494401,부품,9.52,0.65,305.0,0.049396,
MJU66499502,부품,6.35,0.55,170.0,0.015233,
MJU66499702,부품,6.35,0.55,256.0,0.022939,
MJU66500202,부품,6.35,0.55,184.0,0.016488,
MJU66500302,부품,6.35,0.55,209.0,0.018728,
MJU66500402,부품,6.35,0.55,244.0,0.021864,
MJU66500502,부품,6.35,0.55,308.0,0.027599,
MJU66502901,부품,9.52,0.65,483.0,0.078223,
MJU66502902,부품,9.52,0.65,477.0,0.077252,
MJU66502903,부품,9.52,0.55,476.0,0.065965,
MJU66502904,부품,9.52,0.55,330.0,0.045732,
MJU66502905,부품,9.52,0.55,291.0,0.040327,
MJU66502906,부품,9.52,0.55,308.0,0.042683,
MJU66502907,부품,9.52,0.55,189.0,0.026192,
MJU66502908,부품,9.52,0.55,217.0,0.030072,
MJU66502909,부품,9.52,0.55,423.0,0.05862,
MJU66503001,부품,9.52,0.65,338.0,0.05474,
MJU66503002,부품,9.52,0.65,329.0,0.053283,
MJU66503301,부품,15.88,0.75,129.0,0.041119,
MJU66503304,부품,15.88,0.75,129.0,0.041119,
MJU66503305,부품,15.88,0.75,129.0,0.041119,
MJU66506801,부품,15.88,0.95,161.0,0.064145,
MJU66507004,부품,12.7,0.75,134.0,0.033735,
MJU66507023,부품,12.7,0.75,204.0,0.051358,
MJU66507045,부품,9.52,0.65,415.0,0.06721,
MJU66507046,부품,7.94,0.65,266.1,0.035419,
MJU66507047,부품,6.35,0.65,105.0,0.010928,
MJU66507048,부품,9.52,0.65,320.0,0.051825,
MJU66507049,부품,9.52,0.65,164.0,0.02656,
MJU66507051,부품,9.52,0.65,97.0,0.015709,
MJU66507052,부품,9.52,0.65,365.0,0.059113,
MJU66507053,부품,9.52,0.65,654.0,0.105917,
MJU66507054,부품,9.52,0.65,144.6,0.023418,
MJU66507055,부품,9.52,0.65,159.1,0.025767,
MJU66508006,부품,12.7,0.75,740.0,0.1863,
MJU66508201,부품,12.7,0.75,831.0,0.20921,
MJU66510313,부품,12.7,0.75,377.0,0.094912,
MJU66510318,부품,12.7,0.75,372.0,0.093653,
MJU66510401,부품,12.7,0.75,114.0,0.0287,
MJU66510601,부품,15.88,0.95,909.0,0.362159,
MJU66510602,부품,15.88,0.95,344.0,0.137055,
MJU66510603,부품,15.88,0.95,299.0,0.119126,
MJU66510607,부품,15.88,0.95,909.0,0.362159,
MJU66510608,부품,15.88,0.95,859.0,0.342238,
MJU66510609,부품,15.88,0.95,394.0,0.156975,
MJU66510610,부품,15.88,0.95,250.0,0.099604,
MJU66510720,부품,12.7,0.75,557.0,0.140228,
MJU66510805,부품,9.52,0.65,650.0,0.105269,
MJU66510806,부품,9.52,0.65,156.0,0.025265,
MJU66510818,부품,9.52,0.65,650.0,0.105269,
MJU66510825,부품,12.7,0.75,735.0,0.185041,
MJU66511701,부품,15.88,0.95,709.0,0.282476,
MJU66526301,부품,9.52,1.45,124.0,0.040758,
MJU66526303,부품,9.52,1.45,144.0,0.047332,
MJU66526306,부품,9.52,1.45,412.0,0.135422,
MJU66526307,부품,9.52,1.45,738.0,0.242577,
MJU66526601,부품,9.52,0.65,142.0,0.022997,
MJU66526602,부품,9.52,0.65,161.0,0.026074,
MJU66526603,부품,9.52,0.65,266.0,0.043079,
MJU66526604,부품,9.52,0.65,353.0,0.057169,
MJU66526605,부품,9.52,0.65,520.0,0.084216,
MJU66526606,부품,9.52,0.65,510.0,0.082596,
MJU66526607,부품,9.52,0.65,482.0,0.078061,
MJU66526608,부품,9.52,0.65,215.0,0.03482,
MJU66526609,부품,9.52,0.65,392.0,0.063486,
MJU66526610,부품,9.52,0.65,379.0,0.06138,
MJU66526612,부품,9.52,0.65,225.0,0.036439,
MJU66526613,부품,9.52,0.65,241.0,0.039031,
MJU66526614,부품,9.52,0.65,147.0,0.023807,
MJU66526615,부품,9.52,0.55,134.0,0.01857,
MJU66526616,부품,9.52,0.55,339.0,0.046979,
MJU66526617,부품,9.52,0.55,520.0,0.072063,
MJU66526618,부품,9.52,0.55,482.0,0.066797,
MJU66526619,부품,9.52,0.55,215.0,0.029795,
MJU66526620,부품,9.52,0.55,241.0,0.033398,
MJU66526621,부품,9.52,0.55,147.0,0.020372,
MJU66527901,부품,4.76,0.65,322.0,0.024164,
MJU66527902,부품,4.76,0.65,310.0,0.023263,
MJU66527903,부품,4.76,0.65,246.0,0.01846,
MJU66528001,부품,4.76,0.65,253.0,0.018986,
MJU66528002,부품,4.76,0.65,252.0,0.018911,
MJU66528003,부품,4.76,0.65,220.0,0.016509,
MJU66546901,부품,9.52,1.45,133.0,0.043716,
MJU66547001,부품,9.52,1.45,131.0,0.043059,
MJU66547101,부품,9.52,1.45,111.0,0.036485,
MJU66547301,부품,4.76,0.65,309.0,0.023188,
MJU66548501,부품,9.52,0.65,302.0,0.04891,
MJU66548502,부품,9.52,0.65,241.0,0.039031,
MJU66548505,부품,9.52,1.45,169.0,0.055549,
MJU66548901,부품,6.35,0.85,234.0,0.030729,
MJU66566802,부품,12.7,0.75,471.0,0.118577,
MJU66566803,부품,12.7,0.75,600.0,0.151054,
MJU66566808,부품,12.7,0.75,1005.0,0.253015,
MJU66566901,부품,15.88,0.95,431.0,0.171717,
MJU66566902,부품,15.88,0.95,296.0,0.117931,
MJU66566904,부품,15.88,0.95,431.0,0.171717,
MJU66566906,부품,15.88,0.95,438.0,0.174506,
MJU66566910,부품,15.88,0.95,179.0,0.071316,
MJU66566911,부품,15.88,0.95,257.0,0.102393,
MJU66566912,부품,15.88,0.95,267.0,0.106377,
MJU66567002,부품,15.88,0.95,564.4,0.224865,
MJU66567101,부품,7.0,0.65,100.0,0.011594,
MJU66567102,부품,7.0,0.65,176.0,0.020406,
MJU66567103,부품,7.0,0.65,176.0,0.020406,
MJU66567104,부품,7.0,0.65,128.0,0.014841,
MJU66567105,부품,7.0,0.65,126.0,0.014609,
MJU66570001,부품,9.52,0.65,400.0,0.064781,
MJU66570002,부품,9.52,0.65,553.0,0.08956,
MJU66570402,부품,22.22,1.15,439.0,0.298799,
MJU66570403,부품,22.22,1.15,181.0,0.123195,
MJU66570404,부품,22.22,1.15,310.0,0.210997,
MJU66570501,부품,19.05,0.95,521.0,0.251647,
MJU66570502,부품,19.05,0.95,521.0,0.251647,
MJU66571201,부품,15.88,0.95,134.0,0.053388,
MJU66571203,부품,15.88,0.75,129.0,0.041119,
MJU66571301,부품,9.52,0.65,219.0,0.035468,
MJU66571302,부품,9.52,0.65,219.0,0.035468,
MJU66571303,부품,9.52,0.65,415.0,0.06721,
MJU66571304,부품,9.52,0.65,343.0,0.05555,
MJU66571305,부품,9.52,0.65,347.0,0.056198,
MJU66571306,부품,9.52,0.65,446.0,0.072231,
MJU66571307,부품,9.52,0.55,219.0,0.030349,
MJU66571309,부품,9.52,0.55,343.0,0.047534,
MJU66571704,부품,28.0,1.15,353.0,0.306174,
MJU66571801,부품,22.22,1.15,443.0,0.301521,
MJU66571901,부품,19.05,0.95,304.0,0.146834,
MJU66571902,부품,19.05,0.95,304.0,0.146834,
MJU66572001,부품,19.05,0.95,81.0,0.039124,
MJU66572901,부품,6.35,0.65,362.0,0.037675,
MJU66572902,부품,6.35,0.55,362.0,0.032438,
MJU66572903,부품,6.35,0.55,154.0,0.013799,
MJU66572904,부품,6.35,0.55,266.0,0.023835,
MJU66573001,부품,6.35,0.65,277.0,0.028828,
MJU66573002,부품,6.35,0.55,272.0,0.024373,
MJU66573101,부품,9.52,0.65,440.0,0.071259,
MJU66573201,부품,9.52,0.65,246.0,0.03984,
MJU66573301,부품,9.52,0.65,112.0,0.018139,
MJU66573302,부품,9.52,0.55,112.0,0.015521,
MJU66573401,부품,6.35,0.65,159.0,0.016548,
MJU66573501,부품,6.35,0.65,278.0,0.028932,
MJU66573502,부품,6.35,0.55,269.0,0.024104,
MJU66573601,부품,9.52,0.65,329.0,0.053283,
MJU66573602,부품,9.52,0.55,329.0,0.045593,
MJU66573603,부품,9.52,0.55,440.0,0.060976,
MJU66573604,부품,9.52,0.55,246.0,0.034091,
MJU66574501,부품,6.35,0.65,98.0,0.010199,
MJU66586201,부품,15.88,0.95,488.0,0.194426,
MJU66586202,부품,15.88,0.95,489.0,0.194825,
MJU66746801,부품,9.52,1.45,156.0,0.051276,
MJU66746901,부품,9.52,1.45,545.0,0.179139,
MJU66748001,부품,12.7,0.75,275.0,0.069233,
MJU66748103,부품,7.0,0.65,83.0,0.009623,
MJU66748104,부품,7.0,0.65,132.0,0.015304,
MJU66748105,부품,6.35,0.65,182.0,0.018941,
MJU66748106,부품,7.0,0.65,222.0,0.025739,
MJU66748107,부품,7.0,0.65,306.0,0.035478,
MJU66748112,부품,6.35,0.65,143.0,0.014883,
MJU66748113,부품,6.35,0.65,116.0,0.012073,
MJU66748114,부품,9.52,0.65,64.0,0.010365,
MJU66748401,부품,15.88,0.95,705.0,0.280882,
MJU66748402,부품,15.88,0.95,261.0,0.103986,
MJU66748403,부품,15.88,0.95,707.0,0.281679,
MJU66748404,부품,15.88,0.95,273.0,0.108767,
MJU66748405,부품,12.7,0.75,1050.0,0.264344,
MJU66748701,부품,7.0,0.65,84.0,0.009739,
MJU66748702,부품,7.0,0.65,151.0,0.017507,
MJU66748703,부품,7.0,0.65,151.0,0.017507,
MJU66749006,부품,22.22,1.15,72.0,0.049006,
MJU66749602,부품,9.52,0.65,59.0,0.009555,
MJU66749603,부품,9.52,0.65,542.0,0.087778,
MJU66749608,부품,9.52,0.65,392.0,0.063486,
MJU66759901,부품,15.88,0.95,158.0,0.062949,
MJU66759902,부품,15.88,0.95,196.0,0.078089,
MJU66759904,부품,15.88,0.75,196.0,0.062475,
MJU66759906,부품,12.7,0.6,501.0,0.102171,
MJU66760005,부품,9.52,0.65,482.0,0.078061,
MJU66760006,부품,9.52,0.65,312.0,0.050529,
MJU66760012,부품,6.35,0.65,277.0,0.028828,
MJU66763402,부품,19.05,0.95,293.0,0.141521,
MJU66763405,부품,19.05,0.95,317.0,0.153113,
MJU66763502,부품,9.52,1.45,83.0,0.027282,
MJU66763702,부품,25.4,1.15,298.0,0.233441,
MJU66763704,부품,25.4,1.15,298.0,0.233441,
MJU66766301,부품,15.88,0.95,438.0,0.174506,
MJU66766602,부품,6.35,0.55,176.0,0.015771,
MJU66770002,부품,9.52,0.65,192.0,0.031095,
MJU66770003,부품,9.52,0.65,398.0,0.064457,
MJU66770101,부품,12.7,0.75,148.0,0.03726,
MJU66773001,부품,9.52,0.65,396.0,0.064133,
MJU66773002,부품,9.52,0.65,264.0,0.042756,
MJU66773701,부품,12.7,0.75,370.0,0.09315,
MJU66773702,부품,12.7,0.75,164.0,0.041288,
MJU66773703,부품,12.7,0.75,306.0,0.077038,
MJU66773809,부품,9.52,0.65,44.0,0.007126,
MJU66777001,부품,9.52,0.65,346.0,0.056036,
MJU66777501,부품,15.88,0.95,709.0,0.282476,
MJU66777701,부품,12.7,0.75,809.0,0.203671,
MJU66777702,부품,12.7,0.75,564.0,0.141991,
MJU66777703,부품,12.7,0.75,640.0,0.161124,
MJU66777704,부품,12.7,0.75,448.0,0.112787,
MJU66777901,부품,9.52,0.65,393.0,0.063647,
MJU66777902,부품,9.52,0.65,657.0,0.106403,
MJU66779301,부품,9.52,0.65,217.0,0.035144,
MJU66779302,부품,9.52,0.65,105.0,0.017005,
MJU66779303,부품,9.52,0.65,209.0,0.033848,
MJU66779304,부품,9.52,0.65,95.0,0.015386,
MJU66779306,부품,9.52,0.65,97.0,0.015709,
MJU66779307,부품,9.52,0.65,68.0,0.011013,
MJU66779308,부품,15.88,0.95,161.0,0.064145,
MJU66779315,부품,9.52,0.65,50.0,0.008098,
MJU66779316,부품,9.52,0.65,42.0,0.006802,
MJU66779318,부품,9.52,0.65,96.0,0.015547,
MJU66779319,부품,9.52,0.65,68.0,0.011013,
MJU66779320,부품,9.52,0.65,80.0,0.012956,
MJU66779324,부품,9.52,0.65,60.0,0.009717,
MJU66779325,부품,9.52,0.65,66.3,0.010737,
MJU66779401,부품,15.88,0.95,139.0,0.05538,
MJU66779501,부품,15.88,0.95,659.0,0.262555,
MJU66779502,부품,15.88,0.95,616.0,0.245423,
MJU66790801,부품,9.52,0.65,1168.0,0.189161,
MJU66790802,부품,9.52,0.65,270.0,0.043727,
MJU66790803,부품,9.52,0.65,573.0,0.092799,
MJU66792201,부품,9.52,0.65,365.0,0.059113,
MJU66792301,부품,12.7,0.75,388.0,0.097682,
MJU66792302,부품,12.7,0.75,210.0,0.052869,
MJU66792303,부품,12.7,0.75,155.0,0.039022,
MJU66792304,부품,12.7,0.75,95.0,0.023917,
MJU66792501,부품,7.0,0.65,126.0,0.014609,
MJU66792502,부품,7.0,0.65,75.0,0.008696,
MJU66792503,부품,7.0,0.65,105.0,0.012174,
MJU66792601,부품,9.52,0.65,615.0,0.099601,
MJU66792603,부품,9.52,0.65,592.0,0.095876,
MJU66792701,부품,12.7,0.75,584.0,0.147026,
MJU66792702,부품,12.7,0.75,97.0,0.02442,
MJU66792703,부품,12.7,0.75,180.0,0.045316,
MJU66792704,부품,12.7,0.75,333.0,0.083835,
MJU66792705,부품,12.7,0.75,754.0,0.189824,
MJU66795001,부품,9.52,0.65,551.0,0.089236,
MJU66797501,부품,7.0,0.65,195.0,0.022609,
MJU66798601,부품,22.22,1.15,460.0,0.313092,
MJU66798701,부품,22.22,1.15,305.0,0.207594,
MJU66798702,부품,22.22,1.15,265.0,0.180368,
MJU66798704,부품,22.22,1.15,70.0,0.047644,
MJU66798801,부품,22.22,1.15,568.0,0.386601,
MJU66798802,부품,22.22,1.15,480.0,0.326705,
MJU66799001,부품,9.52,0.65,665.0,0.107699,
MJU66799002,부품,9.52,0.65,632.0,0.102354,
MJU66799003,부품,9.52,0.65,395.0,0.063971,
MJU66799101,부품,28.0,1.15,301.0,0.261072,
MJU66799401,부품,28.0,1.15,527.0,0.457093,
MJU66799403,부품,28.0,1.15,409.0,0.354746,
MJU66799501,부품,22.22,1.15,120.0,0.081676,
MJU66799901,부품,9.52,0.65,99.0,0.016033,
MJU66800402,부품,22.22,1.15,420.0,0.285867,
MJU66800403,부품,22.22,1.15,196.0,0.133404,
MJU66800404,부품,22.22,1.15,275.0,0.187175,
MJU66800405,부품,22.22,1.15,420.0,0.285867,
MJU66801001,부품,22.22,1.15,315.0,0.2144,
MJU66803009,부품,22.22,1.15,278.0,0.189216,
MJU66803017,부품,22.22,1.15,439.0,0.298799,
MJU66803018,부품,22.22,1.15,610.0,0.415187,
MJU66805505,부품,9.52,0.65,40.0,0.006478,
MJU66805602,부품,7.0,0.65,185.0,0.021449,
MJU66805603,부품,7.0,0.65,199.0,0.023072,
MJU66805604,부품,7.0,0.65,233.0,0.027014,
MJU66805605,부품,7.0,0.65,245.0,0.028406,
MJU66805607,부품,7.0,0.65,225.0,0.026087,
MJU66805608,부품,7.0,0.65,236.0,0.027362,
MJU66806101,부품,12.7,0.75,62.0,0.015609,
MJU66806102,부품,12.7,0.75,124.0,0.031218,
MJU66806103,부품,15.88,0.95,658.0,0.262157,
MJU66806104,부품,15.88,0.95,820.0,0.3267,
MJU66806105,부품,15.88,0.95,488.0,0.194426,
MJU66806106,부품,15.88,0.95,646.0,0.257376,
MJU66806302,부품,9.52,0.65,187.0,0.030285,
MJU66806303,부품,9.52,0.65,132.0,0.021378,
MJU66806304,부품,9.52,0.65,118.0,0.01911,
MJU66806305,부품,9.52,0.65,155.0,0.025103,
MJU66806306,부품,9.52,0.65,117.0,0.018948,
MJU66810501,부품,9.52,0.65,183.0,0.029637,
MJU66810502,부품,9.52,0.65,263.0,0.042594,
MJU66810503,부품,9.52,0.65,227.0,0.036763,
MJU66810701,부품,15.88,0.95,605.0,0.241041,
MJU66810702,부품,15.88,0.95,668.0,0.266141,
MJU66818901,부품,12.7,0.75,62.0,0.015609,
MJU66821301,부품,9.52,0.65,297.0,0.0481,
MJU66821602,부품,6.35,0.65,83.0,0.008638,
MJU66821702,부품,6.35,0.65,76.0,0.00791,
MJU66822602,부품,6.35,0.65,91.0,0.009471,
MJU66823202,부품,6.35,0.65,123.0,0.012801,
MJU66823302,부품,6.35,0.65,161.0,0.016756,
MJU66823801,부품,4.76,0.65,754.0,0.056582,
MJU66823802,부품,4.76,0.65,654.0,0.049078,
MJU66823803,부품,4.76,0.65,654.0,0.049078,
MJU66823804,부품,4.76,0.65,504.0,0.037821,
MJU66823805,부품,4.76,0.65,754.0,0.056582,
MJU66823806,부품,4.76,0.65,654.0,0.049078,
MJU66823807,부품,4.76,0.65,504.0,0.037821,
MJU66823808,부품,4.76,0.65,654.0,0.049078,
MJU66823809,부품,4.76,0.65,504.0,0.037821,
MJU66823810,부품,4.76,0.65,504.0,0.037821,
MJU66824401,부품,4.76,0.65,426.0,0.031968,
MJU66824402,부품,4.76,0.65,336.0,0.025214,
MJU66824403,부품,4.76,0.65,336.0,0.025214,
MJU66824404,부품,4.76,0.65,426.0,0.031968,
MJU66824405,부품,4.76,0.65,646.0,0.048477,
MJU66824406,부품,4.76,0.65,646.0,0.048477,
MJU66824407,부품,4.76,0.65,486.0,0.036471,
MJU66824408,부품,4.76,0.65,426.0,0.031968,
MJU66824409,부품,4.76,0.65,546.0,0.040973,
MJU66824410,부품,4.76,0.65,516.0,0.038722,
MJU66824411,부품,4.76,0.65,696.0,0.05223,
MJU66824412,부품,4.0,0.6,513.0,0.029397,
MJU66824501,부품,12.7,0.75,59.0,0.014854,
MJU66824502,부품,12.7,0.75,270.0,0.067974,
MJU66824503,부품,12.7,0.75,312.0,0.078548,
MJU66824504,부품,12.7,0.75,174.0,0.043806,
MJU66824505,부품,12.7,0.75,54.0,0.013595,
MJU66824506,부품,12.7,0.75,61.0,0.015357,
MJU66824507,부품,12.7,0.75,356.0,0.089625,
MJU66824601,부품,9.52,0.65,222.0,0.035954,
MJU66824602,부품,9.52,0.65,199.0,0.032229,
MJU66824603,부품,9.52,0.65,131.0,0.021216,
MJU66824901,부품,9.52,0.65,133.0,0.02154,
MJU66824902,부품,9.52,0.65,163.0,0.026398,
MJU66824903,부품,9.52,0.65,149.0,0.024131,
MJU66824904,부품,9.52,0.65,137.0,0.022188,
MJU66824905,부품,9.52,0.65,185.0,0.029961,
MJU66824906,부품,9.52,0.65,271.0,0.043889,
MJU66825001,부품,4.76,0.65,456.0,0.034219,
MJU66825002,부품,4.76,0.65,456.0,0.034219,
MJU66825003,부품,4.76,0.65,456.0,0.034219,
MJU66825004,부품,4.76,0.65,456.0,0.034219,
MJU66825005,부품,4.76,0.65,456.0,0.034219,
MJU66825006,부품,4.76,0.65,456.0,0.034219,
MJU66825101,부품,12.7,0.75,241.0,0.060673,
MJU66825102,부품,12.7,0.75,62.0,0.015609,
MJU66825103,부품,12.7,0.75,151.0,0.038015,
MJU66825301,부품,7.0,0.65,198.0,0.022956,
MJU66825302,부품,7.0,0.65,143.0,0.01658,
MJU66825401,부품,12.7,0.75,84.0,0.021148,
MJU66825402,부품,12.7,0.75,63.0,0.015861,
MJU66825403,부품,12.7,0.75,352.0,0.088618,
MJU66825404,부품,12.7,0.75,482.0,0.121347,
MJU66825405,부품,9.52,0.65,674.0,0.109156,
MJU66829504,부품,6.35,0.55,187.0,0.016757,
MJU66829601,부품,12.7,0.75,52.0,0.013091,
MJU66829701,부품,12.7,0.75,286.0,0.072002,
MJU66830901,부품,6.35,0.65,222.0,0.023104,
MJU66831001,부품,6.35,0.65,50.0,0.005204,
MJU66837102,부품,9.52,0.65,169.0,0.02737,
MJU66837103,부품,9.52,0.65,52.0,0.008422,
MJU66845501,부품,4.76,0.65,104.0,0.007804,
MJU66845502,부품,4.76,0.65,231.0,0.017335,
MJU66845503,부품,6.35,0.65,486.0,0.05058,
MJU66845504,부품,6.35,0.65,162.0,0.01686,
MJU66845505,부품,4.76,0.65,387.0,0.029041,
MJU66845506,부품,4.76,0.65,546.0,0.040973,
MJU66845507,부품,4.76,0.65,816.0,0.061235,
MJU66845508,부품,4.76,0.65,937.0,0.070315,
MJU66845509,부품,4.76,0.65,1067.0,0.08007,
MJU66845510,부품,4.76,0.65,1206.0,0.090501,
MJU66845511,부품,4.0,0.6,645.0,0.036961,
MJU66845512,부품,4.0,0.6,754.0,0.043207,
MJU66845513,부품,4.0,0.6,898.0,0.051459,
MJU66856802,부품,9.52,0.65,472.0,0.076442,
MJU66856805,부품,9.52,0.65,60.0,0.009717,
MJU66856806,부품,6.35,0.65,65.0,0.006765,
MJU66856807,부품,9.52,0.65,108.0,0.017491,
MJU66856809,부품,6.35,0.65,199.0,0.020711,
MJU66868008,부품,12.7,0.75,986.0,0.248232,
MJU66868009,부품,15.88,0.95,4168.0,1.660592,
MJU66868012,부품,15.88,0.95,265.0,0.10558,
MJU66868605,부품,12.7,0.75,380.0,0.095668,
MJU66868606,부품,12.7,0.75,368.0,0.092646,
MJU66868624,부품,12.7,0.75,98.0,0.024672,
MJU66868627,부품,9.52,0.65,160.0,0.025912,
MJU66870401,부품,12.7,0.75,770.0,0.193853,
MJU66870501,부품,9.52,0.65,439.0,0.071097,
MJU66870601,부품,9.52,0.65,420.0,0.06802,
MJU66870701,부품,9.52,0.65,423.0,0.068506,
MJU66871201,부품,9.52,0.65,504.0,0.081624,
MJU66874101,부품,9.52,0.65,426.0,0.068992,
MJU66886909,부품,5.0,0.65,82.0,0.006513,
MJU66889201,부품,15.88,0.95,101.0,0.04024,
MJU66889401,부품,12.7,0.75,169.0,0.042547,
MJU66889501,부품,6.35,0.65,116.0,0.012073,
MJU66889502,부품,6.35,0.65,116.0,0.012073,
MJU66889503,부품,6.35,0.65,172.0,0.017901,
MJU66889504,부품,6.35,0.65,189.0,0.01967,
MJU66889901-1,부품,4.0,0.6,258.0,0.014784,
MJU66890001-1,부품,4.0,0.6,251.0,0.014383,
MJU66890101,부품,9.52,0.65,220.0,0.03563,
MJU66894810,부품,9.52,0.65,65.0,0.010527,
MJU66894823,부품,9.52,0.65,263.0,0.042594,
MJU66894824,부품,9.52,0.65,64.0,0.010365,
MJU66894825,부품,9.52,0.65,66.0,0.010689,
MJU66899402,부품,5.0,0.65,212.0,0.016838,
MJU66899501,부품,5.0,0.65,248.0,0.019697,
MJU66899503,부품,5.0,0.65,159.0,0.012628,
MJU66900003,부품,5.0,0.65,145.0,0.011517,
MJU66900004,부품,5.0,0.65,130.0,0.010325,
MJU66900005,부품,9.52,0.65,78.0,0.012632,
MJU66900101,부품,5.0,0.65,244.0,0.01938,
MJU66900103,부품,5.0,0.65,142.0,0.011278,
MJU66900304,부품,6.35,0.65,641.0,0.066711,
MJU66900501,부품,7.94,0.65,628.0,0.08359,
MJU66900503,부품,7.94,0.65,705.0,0.093839,
MJU66900504,부품,7.94,0.65,400.0,0.053242,
MJU66900505,부품,7.94,0.65,315.0,0.041928,
MJU66900801,부품,9.52,0.65,1012.0,0.163896,
MJU66902601,부품,15.88,0.95,415.0,0.165342,
MJU66902803,부품,6.35,0.65,650.0,0.067648,
MJU66904601,부품,15.88,0.95,104.0,0.041435,
MJU66905702,부품,6.35,0.65,269.0,0.027996,
MJU66907002,부품,6.35,0.65,200.0,0.020815,
MJU66908801,부품,15.88,0.95,556.0,0.221518,
MJU66909201,부품,12.7,0.75,239.0,0.06017,
MJU66909202,부품,9.52,0.65,714.0,0.115634,
MJU66909203,부품,12.7,0.65,147.0,0.032342,
MJU66909501,부품,9.52,0.65,192.0,0.031095,
MJU66909502,부품,15.88,0.95,605.0,0.241041,
MJU66909703,부품,12.7,0.75,726.0,0.182775,
MJU66909704,부품,12.7,0.75,352.0,0.088618,
MJU66913701,부품,12.7,0.75,122.0,0.030714,
MJU66913702,부품,12.7,0.75,196.0,0.049344,
MJU66913801,부품,6.35,0.65,60.0,0.006244,
MJU66914001,부품,6.35,0.65,300.0,0.031222,
MJU66914201,부품,6.35,0.65,275.0,0.02862,
MJU66927901,부품,7.0,0.65,150.0,0.017391,
MJU66927902,부품,7.0,0.65,150.0,0.017391,
MJU66927903,부품,7.0,0.65,131.0,0.015188,
MJU66927904,부품,19.05,0.95,218.0,0.105296,
MJU66927905,부품,7.0,0.65,179.0,0.020754,
MJU66928001,부품,19.05,0.95,543.4,0.262466,
MJU66928002,부품,19.05,0.95,342.0,0.165189,
MJU66928201,부품,15.88,0.95,275.0,0.109564,
MJU66928207,부품,12.7,0.65,77.0,0.016941,
MJU66928208,부품,15.88,0.95,741.0,0.295225,
MJU66928209,부품,9.52,0.65,932.0,0.15094,
MJU66928301,부품,12.7,0.75,437.0,0.110018,
MJU66928302,부품,9.52,0.65,182.0,0.029475,
MJU66928303,부품,12.7,0.75,498.0,0.125375,
